date,download,test_server,test_server_distance,test_server_latency,test_server_location,upload
2017-05-14 04:00:01,53.4,Stadtwerke Neumünster GmbH,0.0,30.571,Neumunster,5.35
2017-05-14 05:00:01,52.4,wilhelm.tel,0.0,28.979,Norderstedt,5.33
2017-05-14 06:00:01,51.4,LWLcom GmbH,0.0,34.481,Hamburg,5.41
2017-05-14 07:00:01,53.81,wilhelm.tel,0.0,29.685,Norderstedt,5.38
2017-05-14 08:00:01,52.55,LWLcom GmbH,0.0,30.228,Hamburg,5.34
2017-05-14 09:00:01,52.68,Stadtwerke Neumünster GmbH,0.0,28.663,Neumunster,5.38
2017-05-14 10:00:01,53.35,wilhelm.tel,0.0,29.784,Norderstedt,5.4
2017-05-14 11:00:01,53.14,LWLcom GmbH,0.0,31.969,Hamburg,5.51
2017-05-14 12:00:01,53.49,wilhelm.tel,0.0,30.877,Norderstedt,5.36
2017-05-14 13:00:01,53.06,Stadtwerke Neumünster GmbH,0.0,32.775,Neumunster,5.37
2017-05-14 14:00:01,53.3,wilhelm.tel,0.0,30.775,Norderstedt,5.32
2017-05-14 15:00:01,53.04,Stadtwerke Neumünster GmbH,0.0,31.618,Neumunster,5.33
2017-05-14 16:00:01,53.23,Stadtwerke Neumünster GmbH,0.0,32.418,Neumunster,5.43
2017-05-14 17:00:01,54.36,wilhelm.tel,0.0,28.37,Norderstedt,5.4
2017-05-14 18:00:01,53.05,wilhelm.tel,0.0,28.576,Norderstedt,5.11
2017-05-14 19:00:01,53.05,LWLcom GmbH,0.0,31.137,Hamburg,5.48
2017-05-14 20:00:01,52.75,Stadtwerke Neumünster GmbH,0.0,31.422,Neumunster,5.43
2017-05-14 21:00:01,53.98,wilhelm.tel,0.0,41.298,Norderstedt,5.29
2017-05-14 22:00:01,52.08,C&S Breitband GmbH,0.0,31.195,Bad Oldesloe,5.36
2017-05-14 23:00:01,53.85,wilhelm.tel,0.0,29.96,Norderstedt,5.43
2017-05-15 00:00:01,52.89,wilhelm.tel,0.0,30.03,Norderstedt,5.29
2017-05-15 01:00:02,53.8,wilhelm.tel,0.0,30.663,Norderstedt,5.38
2017-05-15 02:00:01,53.55,wilhelm.tel,0.0,28.524,Norderstedt,5.34
2017-05-15 03:00:01,52.76,Stadtwerke Neumünster GmbH,0.0,31.487,Neumunster,5.35
2017-05-15 04:00:01,53.14,C&S Breitband GmbH,0.0,30.639,Bad Oldesloe,5.37
2017-05-15 05:00:01,53.19,C&S Breitband GmbH,0.0,31.125,Bad Oldesloe,5.39
2017-05-15 06:00:01,52.93,C&S Breitband GmbH,0.0,38.677,Bad Oldesloe,5.44
2017-05-15 07:00:01,53.07,Stadtwerke Neumünster GmbH,0.0,31.373,Neumunster,5.31
2017-05-15 08:00:01,52.98,C&S Breitband GmbH,0.0,29.867,Bad Oldesloe,5.42
2017-05-15 09:00:01,53.2,wilhelm.tel,0.0,27.632,Norderstedt,5.27
2017-05-15 10:00:01,52.99,C&S Breitband GmbH,0.0,30.325,Bad Oldesloe,5.41
2017-05-15 11:00:01,52.2,Stadtwerke Neumünster GmbH,0.0,33.223,Neumunster,5.43
2017-05-15 12:00:01,53.13,Stadtwerke Neumünster GmbH,0.0,31.199,Neumunster,5.46
2017-05-15 13:00:01,51.96,C&S Breitband GmbH,0.0,31.057,Bad Oldesloe,5.52
2017-05-15 14:00:01,50.74,C&S Breitband GmbH,0.0,29.914,Bad Oldesloe,5.41
2017-05-15 15:00:01,53.65,wilhelm.tel,0.0,29.11,Norderstedt,5.33
2017-05-15 16:00:01,52.88,wilhelm.tel,0.0,29.645,Norderstedt,5.1
2017-05-15 17:00:01,53.33,C&S Breitband GmbH,0.0,30.94,Bad Oldesloe,5.45
2017-05-15 18:00:01,53.04,LWLcom GmbH,0.0,30.059,Hamburg,5.49
2017-05-15 19:00:01,53.73,wilhelm.tel,0.0,30.227,Norderstedt,5.31
2017-05-15 20:00:01,53.4,wilhelm.tel,0.0,30.217,Norderstedt,5.35
2017-05-15 21:00:01,52.65,Stadtwerke Neumünster GmbH,0.0,30.136,Neumunster,5.42
2017-05-15 22:00:01,40.21,C&S Breitband GmbH,0.0,31.044,Bad Oldesloe,5.36
2017-05-15 23:00:01,53.52,wilhelm.tel,0.0,31.222,Norderstedt,5.39
2017-05-16 00:00:01,51.56,LWLcom GmbH,0.0,32.495,Hamburg,5.44
2017-05-16 01:00:01,52.95,C&S Breitband GmbH,0.0,30.17,Bad Oldesloe,5.47
2017-05-16 02:00:01,52.93,LWLcom GmbH,0.0,29.49,Hamburg,5.41
2017-05-16 03:00:01,53.58,LWLcom GmbH,0.0,28.839,Hamburg,5.43
2017-05-16 04:00:01,53.6,wilhelm.tel,0.0,28.592,Norderstedt,5.26
2017-05-16 05:00:01,53.8,wilhelm.tel,0.0,29.634,Norderstedt,5.17
2017-05-16 06:00:02,52.63,LWLcom GmbH,0.0,29.479,Hamburg,5.46
2017-05-16 07:00:01,54.09,wilhelm.tel,0.0,29.493,Norderstedt,5.23
2017-05-16 08:00:01,53.59,C&S Breitband GmbH,0.0,30.006,Bad Oldesloe,5.28
2017-05-16 09:00:01,53.33,wilhelm.tel,0.0,29.627,Norderstedt,5.4
2017-05-16 10:00:01,45.75,wilhelm.tel,0.0,28.454,Norderstedt,5.37
2017-05-16 11:00:01,53.01,C&S Breitband GmbH,0.0,29.883,Bad Oldesloe,5.35
2017-05-16 12:00:01,52.52,LWLcom GmbH,0.0,31.148,Hamburg,5.32
2017-05-16 13:00:01,53.74,wilhelm.tel,0.0,29.65,Norderstedt,5.43
2017-05-16 14:00:01,53.8,wilhelm.tel,0.0,29.643,Norderstedt,5.45
2017-05-16 15:00:01,53.98,wilhelm.tel,0.0,30.115,Norderstedt,5.37
2017-05-16 16:00:01,53.82,wilhelm.tel,0.0,29.734,Norderstedt,5.37
2017-05-16 17:00:01,53.3,Stadtwerke Neumünster GmbH,0.0,31.973,Neumunster,5.44
2017-05-16 18:00:01,52.95,C&S Breitband GmbH,0.0,29.889,Bad Oldesloe,5.35
2017-05-16 19:00:01,53.28,Stadtwerke Neumünster GmbH,0.0,30.103,Neumunster,5.18
2017-05-16 20:00:01,52.96,wilhelm.tel,0.0,29.87,Norderstedt,5.42
2017-05-16 21:00:01,51.41,LWLcom GmbH,0.0,30.832,Hamburg,5.23
2017-05-16 22:00:01,53.06,Stadtwerke Neumünster GmbH,0.0,31.098,Neumunster,5.44
2017-05-16 23:00:01,52.97,C&S Breitband GmbH,0.0,31.916,Bad Oldesloe,5.5
2017-05-17 00:00:01,52.62,wilhelm.tel,0.0,30.469,Norderstedt,5.39
2017-05-17 01:00:01,53.61,wilhelm.tel,0.0,29.345,Norderstedt,5.39
2017-05-17 02:00:01,52.92,LWLcom GmbH,0.0,31.366,Hamburg,5.38
2017-05-17 03:00:01,53.76,wilhelm.tel,0.0,29.341,Norderstedt,5.31
2017-05-17 05:00:01,53.13,C&S Breitband GmbH,0.0,29.722,Bad Oldesloe,5.36
2017-05-17 06:00:01,52.87,C&S Breitband GmbH,0.0,28.451,Bad Oldesloe,5.44
2017-05-17 07:00:01,53.24,Stadtwerke Neumünster GmbH,0.0,29.927,Neumunster,5.45
2017-05-17 08:00:01,52.9,Stadtwerke Neumünster GmbH,0.0,29.532,Neumunster,5.27
2017-05-17 09:00:01,53.71,wilhelm.tel,0.0,29.269,Norderstedt,5.31
2017-05-17 10:00:01,53.45,Stadtwerke Neumünster GmbH,0.0,31.175,Neumunster,5.46
2017-05-17 11:00:01,53.69,wilhelm.tel,0.0,30.041,Norderstedt,5.32
2017-05-17 12:00:02,52.81,LWLcom GmbH,0.0,30.823,Hamburg,5.46
2017-05-17 13:00:02,53.96,wilhelm.tel,0.0,29.416,Norderstedt,5.38
2017-05-17 14:00:01,53.51,wilhelm.tel,0.0,30.734,Norderstedt,5.41
2017-05-17 15:00:01,53.44,wilhelm.tel,0.0,29.45,Norderstedt,5.27
2017-05-17 17:00:01,53.72,wilhelm.tel,0.0,30.154,Norderstedt,5.13
2017-05-17 18:00:01,51.75,LWLcom GmbH,0.0,31.815,Hamburg,5.34
2017-05-17 19:00:01,52.45,wilhelm.tel,0.0,29.35,Norderstedt,5.31
2017-05-17 20:00:01,52.59,Stadtwerke Neumünster GmbH,0.0,29.103,Neumunster,5.47
2017-05-17 21:00:01,52.87,LWLcom GmbH,0.0,31.073,Hamburg,5.46
2017-05-17 22:00:01,51.33,LWLcom GmbH,0.0,31.344,Hamburg,5.46
2017-05-17 23:00:01,53.36,Stadtwerke Neumünster GmbH,0.0,31.895,Neumunster,5.36
2017-05-18 00:00:01,53.54,C&S Breitband GmbH,0.0,29.308,Bad Oldesloe,5.4
2017-05-18 01:00:01,53.38,C&S Breitband GmbH,0.0,31.466,Bad Oldesloe,5.4
2017-05-18 02:00:01,52.84,C&S Breitband GmbH,0.0,30.253,Bad Oldesloe,5.53
2017-05-18 03:00:01,53.68,wilhelm.tel,0.0,29.814,Norderstedt,5.22
2017-05-18 04:00:01,53.17,wilhelm.tel,0.0,27.963,Norderstedt,5.39
2017-05-18 05:00:01,53.73,wilhelm.tel,0.0,29.97,Norderstedt,5.41
2017-05-18 06:00:02,52.48,C&S Breitband GmbH,0.0,31.204,Bad Oldesloe,5.25
2017-05-18 07:00:01,53.37,C&S Breitband GmbH,0.0,28.426,Bad Oldesloe,5.46
2017-05-18 08:00:01,52.76,LWLcom GmbH,0.0,30.093,Hamburg,5.44
2017-05-18 09:00:01,52.92,Stadtwerke Neumünster GmbH,0.0,30.275,Neumunster,5.32
2017-05-18 10:00:01,53.84,wilhelm.tel,0.0,28.093,Norderstedt,5.38
2017-05-18 11:00:01,52.87,Stadtwerke Neumünster GmbH,0.0,30.994,Neumunster,5.43
2017-05-18 12:00:01,52.75,wilhelm.tel,0.0,29.924,Norderstedt,5.32
2017-05-18 13:00:01,53.74,wilhelm.tel,0.0,28.562,Norderstedt,5.26
2017-05-18 14:00:01,53.43,Stadtwerke Neumünster GmbH,0.0,33.345,Neumunster,5.39
2017-05-18 15:00:01,53.28,wilhelm.tel,0.0,28.207,Norderstedt,5.13
2017-05-18 17:00:02,52.58,LWLcom GmbH,0.0,30.067,Hamburg,5.43
2017-05-18 18:00:01,52.57,Stadtwerke Neumünster GmbH,0.0,29.8,Neumunster,5.38
2017-05-18 19:00:01,52.13,wilhelm.tel,0.0,30.408,Norderstedt,5.28
2017-05-18 20:00:02,52.99,LWLcom GmbH,0.0,30.419,Hamburg,5.5
2017-05-18 21:00:02,53.73,wilhelm.tel,0.0,29.994,Norderstedt,5.35
2017-05-18 22:00:01,53.35,wilhelm.tel,0.0,29.13,Norderstedt,5.34
2017-05-18 23:00:01,52.84,LWLcom GmbH,0.0,33.167,Hamburg,2.29
2017-05-19 00:00:01,54.4,wilhelm.tel,0.0,28.389,Norderstedt,5.33
2017-05-19 01:00:01,46.58,C&S Breitband GmbH,0.0,30.878,Bad Oldesloe,5.52
2017-05-19 02:00:01,53.92,wilhelm.tel,0.0,30.355,Norderstedt,5.42
2017-05-19 03:00:01,53.05,LWLcom GmbH,0.0,30.86,Hamburg,5.4
2017-05-19 04:00:01,53.77,wilhelm.tel,0.0,27.141,Norderstedt,5.42
2017-05-19 05:00:01,51.7,LWLcom GmbH,0.0,30.531,Hamburg,5.43
2017-05-19 06:00:01,52.65,LWLcom GmbH,0.0,31.944,Hamburg,5.44
2017-05-19 07:00:01,52.69,LWLcom GmbH,0.0,30.891,Hamburg,5.45
2017-05-19 08:00:01,46.45,C&S Breitband GmbH,0.0,29.892,Bad Oldesloe,5.51
2017-05-19 09:00:01,49.53,C&S Breitband GmbH,0.0,29.45,Bad Oldesloe,5.33
2017-05-19 10:00:01,52.4,C&S Breitband GmbH,0.0,29.114,Bad Oldesloe,5.38
2017-05-19 11:00:01,53.03,Stadtwerke Neumünster GmbH,0.0,30.716,Neumunster,5.52
2017-05-19 12:00:02,52.26,C&S Breitband GmbH,0.0,30.941,Bad Oldesloe,5.35
2017-05-19 13:00:01,54.31,wilhelm.tel,0.0,30.109,Norderstedt,5.36
2017-05-19 14:00:01,53.76,wilhelm.tel,0.0,29.125,Norderstedt,5.41
2017-05-19 15:00:01,54.03,wilhelm.tel,0.0,28.744,Norderstedt,5.3
2017-05-19 16:00:01,52.69,LWLcom GmbH,0.0,30.401,Hamburg,5.39
2017-05-19 17:00:01,53.89,wilhelm.tel,0.0,31.132,Norderstedt,5.26
2017-05-19 18:00:01,52.1,C&S Breitband GmbH,0.0,33.138,Bad Oldesloe,5.38
2017-05-19 19:00:01,51.63,LWLcom GmbH,0.0,31.11,Hamburg,5.3
2017-05-19 20:00:01,52.62,wilhelm.tel,0.0,30.566,Norderstedt,5.23
2017-05-19 21:00:01,52.35,Stadtwerke Neumünster GmbH,0.0,31.062,Neumunster,5.35
2017-05-19 22:00:01,53.03,Stadtwerke Neumünster GmbH,0.0,31.576,Neumunster,4.73
2017-05-19 23:00:01,52.95,Stadtwerke Neumünster GmbH,0.0,31.1,Neumunster,5.13
2017-05-20 00:00:01,52.82,LWLcom GmbH,0.0,31.418,Hamburg,5.4
2017-05-20 01:00:01,53.02,LWLcom GmbH,0.0,31.074,Hamburg,5.48
2017-05-20 02:00:01,53.81,wilhelm.tel,0.0,29.629,Norderstedt,5.45
2017-05-20 03:00:01,53.78,LWLcom GmbH,0.0,31.14,Hamburg,5.47
2017-05-20 04:00:01,53.41,LWLcom GmbH,0.0,28.776,Hamburg,5.39
2017-05-20 05:00:01,53.28,LWLcom GmbH,0.0,30.866,Hamburg,5.39
2017-05-20 06:00:01,54.12,wilhelm.tel,0.0,28.33,Norderstedt,5.35
2017-05-20 07:00:01,53.14,C&S Breitband GmbH,0.0,28.031,Bad Oldesloe,5.47
2017-05-20 08:00:02,52.3,C&S Breitband GmbH,0.0,28.951,Bad Oldesloe,5.38
2017-05-20 09:00:01,53.28,wilhelm.tel,0.0,29.058,Norderstedt,5.33
2017-05-20 10:00:02,52.16,wilhelm.tel,0.0,29.111,Norderstedt,5.33
2017-05-20 11:00:01,53.52,wilhelm.tel,0.0,29.607,Norderstedt,5.43
2017-05-20 12:00:01,53.67,wilhelm.tel,0.0,29.466,Norderstedt,5.32
2017-05-20 13:00:02,52.76,C&S Breitband GmbH,0.0,29.927,Bad Oldesloe,5.44
2017-05-20 14:00:01,52.81,LWLcom GmbH,0.0,30.864,Hamburg,5.31
2017-05-20 15:00:01,53.55,wilhelm.tel,0.0,29.147,Norderstedt,5.32
2017-05-20 16:00:02,53.91,wilhelm.tel,0.0,29.124,Norderstedt,5.25
2017-05-20 17:00:01,52.87,LWLcom GmbH,0.0,30.444,Hamburg,5.32
2017-05-20 19:00:02,53.72,LWLcom GmbH,0.0,30.676,Hamburg,4.36
2017-05-20 21:00:01,50.48,C&S Breitband GmbH,0.0,31.125,Bad Oldesloe,5.42
2017-05-20 22:00:01,53.29,Stadtwerke Neumünster GmbH,0.0,31.326,Neumunster,5.49
2017-05-20 23:00:01,52.97,LWLcom GmbH,0.0,30.958,Hamburg,5.35
2017-05-21 00:00:01,50.17,C&S Breitband GmbH,0.0,30.911,Bad Oldesloe,5.36
2017-05-21 01:00:01,48.56,C&S Breitband GmbH,0.0,30.967,Bad Oldesloe,5.51
2017-05-21 02:00:02,52.93,C&S Breitband GmbH,0.0,33.116,Bad Oldesloe,5.49
2017-05-21 03:00:02,52.88,wilhelm.tel,0.0,29.55,Norderstedt,5.36
2017-05-21 04:00:02,53.35,wilhelm.tel,0.0,28.103,Norderstedt,5.36
2017-05-21 05:00:01,49.46,Stadtwerke Neumünster GmbH,0.0,30.545,Neumunster,5.35
2017-05-21 06:00:01,53.83,wilhelm.tel,0.0,30.088,Norderstedt,5.16
2017-05-21 07:00:01,52.92,C&S Breitband GmbH,0.0,31.013,Bad Oldesloe,5.37
2017-05-21 08:00:01,52.7,C&S Breitband GmbH,0.0,30.948,Bad Oldesloe,5.48
2017-05-21 09:00:01,51.13,C&S Breitband GmbH,0.0,30.437,Bad Oldesloe,5.41
2017-05-21 10:00:01,52.96,LWLcom GmbH,0.0,29.712,Hamburg,5.24
2017-05-21 11:00:01,49.75,Stadtwerke Neumünster GmbH,0.0,38.366,Neumunster,1.72
2017-05-21 12:00:01,52.96,C&S Breitband GmbH,0.0,31.554,Bad Oldesloe,5.39
2017-05-21 13:00:01,52.84,Stadtwerke Neumünster GmbH,0.0,32.445,Neumunster,5.49
2017-05-21 14:00:01,52.33,C&S Breitband GmbH,0.0,29.911,Bad Oldesloe,4.61
2017-05-21 15:00:01,53.63,wilhelm.tel,0.0,29.032,Norderstedt,5.25
2017-05-21 17:00:01,52.86,C&S Breitband GmbH,0.0,29.565,Bad Oldesloe,5.31
2017-05-21 18:00:02,53.05,C&S Breitband GmbH,0.0,30.705,Bad Oldesloe,5.31
2017-05-21 19:00:01,52.11,Stadtwerke Neumünster GmbH,0.0,31.405,Neumunster,5.36
2017-05-21 20:00:02,53.24,wilhelm.tel,0.0,30.094,Norderstedt,5.39
2017-05-21 21:00:01,53.0,Stadtwerke Neumünster GmbH,0.0,32.602,Neumunster,5.38
2017-05-21 22:00:01,52.72,LWLcom GmbH,0.0,30.457,Hamburg,5.41
2017-05-21 23:00:01,52.74,C&S Breitband GmbH,0.0,30.226,Bad Oldesloe,5.46
2017-05-22 00:00:01,53.42,C&S Breitband GmbH,0.0,32.366,Bad Oldesloe,5.42
2017-05-22 01:00:01,52.55,LWLcom GmbH,0.0,37.334,Hamburg,5.44
2017-05-22 03:00:01,52.32,LWLcom GmbH,0.0,31.937,Hamburg,5.35
2017-05-22 04:00:01,53.87,wilhelm.tel,0.0,28.745,Norderstedt,5.31
2017-05-22 05:00:01,52.22,wilhelm.tel,0.0,27.772,Norderstedt,5.19
2017-05-22 06:00:01,53.41,wilhelm.tel,0.0,28.79,Norderstedt,5.32
2017-05-22 07:00:01,52.84,LWLcom GmbH,0.0,32.202,Hamburg,5.49
2017-05-22 08:00:01,53.04,C&S Breitband GmbH,0.0,30.413,Bad Oldesloe,5.5
2017-05-22 09:00:01,53.16,Stadtwerke Neumünster GmbH,0.0,28.162,Neumunster,5.27
2017-05-22 10:00:02,53.53,Stadtwerke Neumünster GmbH,0.0,30.157,Neumunster,5.42
2017-05-22 11:00:01,53.32,wilhelm.tel,0.0,29.935,Norderstedt,5.31
2017-05-22 12:00:01,53.26,wilhelm.tel,0.0,29.774,Norderstedt,5.36
2017-05-22 13:00:02,53.86,wilhelm.tel,0.0,29.173,Norderstedt,5.31
2017-05-22 14:00:02,53.29,Stadtwerke Neumünster GmbH,0.0,30.158,Neumunster,3.99
2017-05-22 15:00:01,53.35,wilhelm.tel,0.0,30.629,Norderstedt,5.41
2017-05-22 16:00:01,53.8,wilhelm.tel,0.0,28.681,Norderstedt,5.35
2017-05-22 17:00:01,53.79,wilhelm.tel,0.0,31.18,Norderstedt,5.38
2017-05-22 18:00:01,52.65,Stadtwerke Neumünster GmbH,0.0,29.542,Neumunster,5.3
2017-05-22 19:00:02,53.46,Stadtwerke Neumünster GmbH,0.0,32.769,Neumunster,5.46
2017-05-22 20:00:01,53.0,Stadtwerke Neumünster GmbH,0.0,32.721,Neumunster,5.43
2017-05-22 21:00:01,53.26,LWLcom GmbH,0.0,32.195,Hamburg,5.46
2017-05-22 22:00:01,53.09,wilhelm.tel,0.0,29.522,Norderstedt,5.28
2017-05-22 23:00:01,51.74,wilhelm.tel,0.0,30.513,Norderstedt,5.25
2017-05-23 00:00:01,52.82,C&S Breitband GmbH,0.0,30.835,Bad Oldesloe,5.48
2017-05-23 01:00:01,52.79,LWLcom GmbH,0.0,29.445,Hamburg,5.42
2017-05-23 02:00:01,53.82,wilhelm.tel,0.0,28.649,Norderstedt,5.28
2017-05-23 03:00:01,52.72,LWLcom GmbH,0.0,32.676,Hamburg,5.44
2017-05-23 04:00:01,53.01,LWLcom GmbH,0.0,31.242,Hamburg,5.53
2017-05-23 05:00:01,53.16,C&S Breitband GmbH,0.0,30.355,Bad Oldesloe,5.41
2017-05-23 07:00:02,52.67,LWLcom GmbH,0.0,31.939,Hamburg,5.47
2017-05-23 08:00:01,53.94,wilhelm.tel,0.0,29.493,Norderstedt,5.37
2017-05-23 09:00:01,52.96,C&S Breitband GmbH,0.0,29.035,Bad Oldesloe,5.28
2017-05-23 10:00:01,53.12,C&S Breitband GmbH,0.0,30.851,Bad Oldesloe,5.39
2017-05-23 11:00:01,50.26,wilhelm.tel,0.0,29.171,Norderstedt,5.37
2017-05-23 13:00:01,53.6,wilhelm.tel,0.0,28.539,Norderstedt,5.44
2017-05-23 14:00:01,53.66,wilhelm.tel,0.0,29.669,Norderstedt,5.27
2017-05-23 15:00:01,54.23,wilhelm.tel,0.0,30.234,Norderstedt,5.34
2017-05-23 16:00:02,54.04,wilhelm.tel,0.0,29.524,Norderstedt,5.32
2017-05-23 17:00:01,52.8,Stadtwerke Neumünster GmbH,0.0,34.142,Neumunster,5.41
2017-05-23 18:00:02,52.52,C&S Breitband GmbH,0.0,30.275,Bad Oldesloe,5.48
2017-05-23 19:00:02,52.6,wilhelm.tel,0.0,29.537,Norderstedt,5.29
2017-05-23 20:00:02,52.17,LWLcom GmbH,0.0,32.797,Hamburg,5.46
2017-05-23 21:00:01,53.03,LWLcom GmbH,0.0,31.518,Hamburg,5.48
2017-05-23 22:00:01,47.41,LWLcom GmbH,0.0,32.194,Hamburg,5.37
2017-05-23 23:00:01,52.75,LWLcom GmbH,0.0,31.889,Hamburg,5.36
2017-05-24 00:00:01,52.6,Stadtwerke Neumünster GmbH,0.0,31.377,Neumunster,5.45
2017-05-24 01:00:01,53.4,wilhelm.tel,0.0,29.888,Norderstedt,5.31
2017-05-24 03:00:01,53.35,wilhelm.tel,0.0,29.308,Norderstedt,5.33
2017-05-24 04:00:02,53.74,wilhelm.tel,0.0,28.737,Norderstedt,5.37
2017-05-24 05:00:01,52.76,LWLcom GmbH,0.0,30.364,Hamburg,5.36
2017-05-24 06:00:01,52.14,C&S Breitband GmbH,0.0,28.367,Bad Oldesloe,5.3
2017-05-24 07:00:01,53.2,wilhelm.tel,0.0,28.08,Norderstedt,5.29
2017-05-24 08:00:01,52.96,C&S Breitband GmbH,0.0,29.951,Bad Oldesloe,5.44
2017-05-24 09:00:01,52.81,C&S Breitband GmbH,0.0,28.647,Bad Oldesloe,5.46
2017-05-24 10:00:01,52.91,wilhelm.tel,0.0,28.285,Norderstedt,5.31
2017-05-24 11:00:01,53.55,wilhelm.tel,0.0,29.305,Norderstedt,5.25
2017-05-24 12:00:01,53.53,wilhelm.tel,0.0,28.289,Norderstedt,5.39
2017-05-24 13:00:01,53.02,C&S Breitband GmbH,0.0,30.91,Bad Oldesloe,5.43
2017-05-24 14:00:01,49.24,LWLcom GmbH,0.0,32.033,Hamburg,5.49
2017-05-24 15:00:01,53.05,Stadtwerke Neumünster GmbH,0.0,30.439,Neumunster,5.27
2017-05-24 16:00:01,52.87,Stadtwerke Neumünster GmbH,0.0,30.812,Neumunster,5.48
2017-05-24 17:00:01,48.24,LWLcom GmbH,0.0,31.782,Hamburg,5.35
2017-05-24 18:00:01,52.71,Stadtwerke Neumünster GmbH,0.0,31.746,Neumunster,5.5
2017-05-24 19:00:02,53.02,LWLcom GmbH,0.0,31.807,Hamburg,5.5
2017-05-24 21:00:01,45.62,LWLcom GmbH,0.0,31.457,Hamburg,5.51
2017-05-24 23:00:01,53.61,Stadtwerke Neumünster GmbH,0.0,32.772,Neumunster,3.07
2017-05-25 00:00:01,52.69,C&S Breitband GmbH,0.0,29.878,Bad Oldesloe,5.48
2017-05-25 01:00:01,49.6,C&S Breitband GmbH,0.0,29.651,Bad Oldesloe,5.53
2017-05-25 02:00:02,52.8,wilhelm.tel,0.0,29.702,Norderstedt,5.33
2017-05-25 03:00:01,53.47,wilhelm.tel,0.0,29.007,Norderstedt,5.36
2017-05-25 04:00:01,53.42,wilhelm.tel,0.0,29.109,Norderstedt,5.26
2017-05-25 05:00:01,52.85,wilhelm.tel,0.0,30.309,Norderstedt,5.31
2017-05-25 06:00:01,52.95,LWLcom GmbH,0.0,30.23,Hamburg,5.29
2017-05-25 07:00:01,53.69,wilhelm.tel,0.0,31.591,Norderstedt,5.34
2017-05-25 08:00:01,52.43,wilhelm.tel,0.0,30.03,Norderstedt,5.34
2017-05-25 09:00:01,54.1,wilhelm.tel,0.0,28.045,Norderstedt,5.38
2017-05-25 10:00:01,51.53,wilhelm.tel,0.0,28.176,Norderstedt,5.29
2017-05-25 11:00:01,52.28,Stadtwerke Neumünster GmbH,0.0,33.997,Neumunster,5.39
2017-05-25 12:00:01,53.97,wilhelm.tel,0.0,27.595,Norderstedt,5.44
2017-05-25 13:00:01,52.08,LWLcom GmbH,0.0,31.741,Hamburg,5.39
2017-05-25 14:00:01,54.02,wilhelm.tel,0.0,29.646,Norderstedt,5.25
2017-05-25 15:00:01,51.97,LWLcom GmbH,0.0,30.316,Hamburg,5.45
2017-05-25 17:00:01,52.78,LWLcom GmbH,0.0,31.817,Hamburg,5.35
2017-05-25 19:00:01,52.72,C&S Breitband GmbH,0.0,30.397,Bad Oldesloe,5.27
2017-05-25 20:00:01,54.26,wilhelm.tel,0.0,29.951,Norderstedt,5.34
2017-05-25 21:00:01,52.51,LWLcom GmbH,0.0,30.017,Hamburg,5.49
2017-05-25 22:00:01,54.28,wilhelm.tel,0.0,27.406,Norderstedt,5.28
2017-05-25 23:00:01,53.02,Stadtwerke Neumünster GmbH,0.0,30.123,Neumunster,5.4
2017-05-26 00:00:02,53.73,wilhelm.tel,0.0,29.253,Norderstedt,5.34
2017-05-26 01:00:01,53.14,wilhelm.tel,0.0,27.953,Norderstedt,5.01
2017-05-26 02:00:01,50.03,LWLcom GmbH,0.0,30.861,Hamburg,5.48
2017-05-26 03:00:02,53.44,LWLcom GmbH,0.0,30.108,Hamburg,5.49
2017-05-26 04:00:01,53.05,LWLcom GmbH,0.0,31.282,Hamburg,5.31
2017-05-26 05:00:01,50.14,wilhelm.tel,0.0,29.666,Norderstedt,5.32
2017-05-26 06:00:01,51.26,wilhelm.tel,0.0,30.858,Norderstedt,5.41
2017-05-26 07:00:01,52.94,C&S Breitband GmbH,0.0,31.228,Bad Oldesloe,5.44
2017-05-26 08:00:01,54.11,wilhelm.tel,0.0,29.846,Norderstedt,5.37
2017-05-26 09:00:01,52.91,Stadtwerke Neumünster GmbH,0.0,30.036,Neumunster,5.38
2017-05-26 10:00:01,53.36,Stadtwerke Neumünster GmbH,0.0,31.823,Neumunster,5.46
2017-05-26 11:00:01,53.36,Stadtwerke Neumünster GmbH,0.0,30.289,Neumunster,5.5
2017-05-26 12:00:02,52.83,C&S Breitband GmbH,0.0,29.78,Bad Oldesloe,5.34
2017-05-26 13:00:01,52.29,C&S Breitband GmbH,0.0,28.526,Bad Oldesloe,5.5
2017-05-26 14:00:01,53.99,wilhelm.tel,0.0,29.501,Norderstedt,5.35
2017-05-26 15:00:01,53.7,wilhelm.tel,0.0,29.311,Norderstedt,5.3
2017-05-26 16:00:01,53.1,LWLcom GmbH,0.0,31.042,Hamburg,5.41
2017-05-26 17:00:01,51.62,C&S Breitband GmbH,0.0,29.435,Bad Oldesloe,5.43
2017-05-26 18:00:01,53.15,LWLcom GmbH,0.0,30.457,Hamburg,5.35
2017-05-26 19:00:01,53.49,C&S Breitband GmbH,0.0,31.783,Bad Oldesloe,5.41
2017-05-26 20:00:01,52.81,C&S Breitband GmbH,0.0,33.247,Bad Oldesloe,5.45
2017-05-26 21:00:01,53.42,wilhelm.tel,0.0,29.834,Norderstedt,5.31
2017-05-26 22:00:01,53.8,wilhelm.tel,0.0,28.939,Norderstedt,5.44
2017-05-26 23:00:01,52.94,C&S Breitband GmbH,0.0,30.821,Bad Oldesloe,5.47
